Source,Registry,Skill_name,Label,Ground_truth_path
MaliciousAgentSkillsBench,skillsmp.com,2362/codex-chat,malicious,data/ground_truth/malicious/skillsmp/2362_codex-chat
MaliciousAgentSkillsBench,skillsmp.com,2362/codex-tools,malicious,data/ground_truth/malicious/skillsmp/2362_codex-tools
MaliciousAgentSkillsBench,skillsmp.com,2362/terra-data,malicious,data/ground_truth/malicious/skillsmp/2362_terra-data
MaliciousAgentSkillsBench,skillsmp.com,2370/hive-mind-advanced,malicious,data/ground_truth/malicious/skillsmp/2370_hive-mind-advanced
MaliciousAgentSkillsBench,skillsmp.com,2485/full_upload_injected_pptx_skill,malicious,data/ground_truth/malicious/skillsmp/2485_full-upload-injected-pptx-skill
MaliciousAgentSkillsBench,skillsmp.com,2485/url_injected_pptx_skill,malicious,data/ground_truth/malicious/skillsmp/2485_url-injected-pptx-skill
MaliciousAgentSkillsBench,skillsmp.com,2559/hello,malicious,data/ground_truth/malicious/skillsmp/2559_hello
MaliciousAgentSkillsBench,skillsmp.com,2663/ai-truthfulness-enforcer,malicious,data/ground_truth/malicious/skillsmp/2663_ai-truthfulness-enforcer
MaliciousAgentSkillsBench,skillsmp.com,2670/weekly-plan,malicious,data/ground_truth/malicious/skillsmp/2670_weekly-plan
MaliciousAgentSkillsBench,skillsmp.com,2795/email,malicious,data/ground_truth/malicious/skillsmp/2795_email
MaliciousAgentSkillsBench,skillsmp.com,3101/setup-claude-skills-for-web,malicious,data/ground_truth/malicious/skillsmp/3101_setup-claude-skills-for-web
MaliciousAgentSkillsBench,skillsmp.com,3588/browser-automation,malicious,data/ground_truth/malicious/skillsmp/3588_browser-automation
MaliciousAgentSkillsBench,skillsmp.com,3604/dexter,malicious,data/ground_truth/malicious/skillsmp/3604_dexter
MaliciousAgentSkillsBench,skillsmp.com,3639/network-conftest-generator,malicious,data/ground_truth/malicious/skillsmp/3639_network-conftest-generator
MaliciousAgentSkillsBench,skillsmp.com,3764/analytics,malicious,data/ground_truth/malicious/skillsmp/3764_analytics
MaliciousAgentSkillsBench,skillsmp.com,4367/page,malicious,data/ground_truth/malicious/skillsmp/4367_page
MaliciousAgentSkillsBench,skillsmp.com,4412/agentic-jujutsu,malicious,data/ground_truth/malicious/skillsmp/4412_agentic-jujutsu
MaliciousAgentSkillsBench,skillsmp.com,4727/my-skill,malicious,data/ground_truth/malicious/skillsmp/4727_my-skill
MaliciousAgentSkillsBench,skillsmp.com,4729/ccw-maven-setup,malicious,data/ground_truth/malicious/skillsmp/4729_ccw-maven-setup
MaliciousAgentSkillsBench,skillsmp.com,4914/graphics-api,malicious,data/ground_truth/malicious/skillsmp/4914_graphics-api
MaliciousAgentSkillsBench,skillsmp.com,4977/runpod-ops,malicious,data/ground_truth/malicious/skillsmp/4977_runpod-ops
MaliciousAgentSkillsBench,skillsmp.com,6028/slack-bridge,malicious,data/ground_truth/malicious/skillsmp/6028_slack-bridge
MaliciousAgentSkillsBench,skillsmp.com,6344/chrome-devtools,malicious,data/ground_truth/malicious/skillsmp/6344_chrome-devtools
MaliciousAgentSkillsBench,skillsmp.com,7251/flow-nexus-neural,malicious,data/ground_truth/malicious/skillsmp/7251_flow-nexus-neural
MaliciousAgentSkillsBench,skillsmp.com,7332/idea-skill,malicious,data/ground_truth/malicious/skillsmp/7332_idea-skill
MaliciousAgentSkillsBench,skillsmp.com,7676/oh-notes,malicious,data/ground_truth/malicious/skillsmp/7676_oh-notes
MaliciousAgentSkillsBench,skillsmp.com,7843/updating-neon-logos,malicious,data/ground_truth/malicious/skillsmp/7843_updating-neon-logos
MaliciousAgentSkillsBench,skillsmp.com,7974/load-skills,malicious,data/ground_truth/malicious/skillsmp/7974_load-skills
MaliciousAgentSkillsBench,skillsmp.com,8313/twitter_poster,malicious,data/ground_truth/malicious/skillsmp/8313_twitter-poster
MaliciousAgentSkillsBench,skillsmp.com,8380/cc10x-router,malicious,data/ground_truth/malicious/skillsmp/8380_cc10x-router
MaliciousAgentSkillsBench,skillsmp.com,8452/flow-nexus-platform,malicious,data/ground_truth/malicious/skillsmp/8452_flow-nexus-platform
MaliciousAgentSkillsBench,skillsmp.com,8593/worker,malicious,data/ground_truth/malicious/skillsmp/8593_worker
MaliciousAgentSkillsBench,skillsmp.com,866/lark-agent-simple,malicious,data/ground_truth/malicious/skillsmp/866_lark-agent-simple
MaliciousAgentSkillsBench,skillsmp.com,8691/doc-scraper,malicious,data/ground_truth/malicious/skillsmp/8691_doc-scraper
MaliciousAgentSkillsBench,skillsmp.com,9014/plan-refine,malicious,data/ground_truth/malicious/skillsmp/9014_plan-refine
MaliciousAgentSkillsBench,skillsmp.com,9021/find-incomplete-series,malicious,data/ground_truth/malicious/skillsmp/9021_find-incomplete-series
MaliciousAgentSkillsBench,skillsmp.com,9124/image-generator,malicious,data/ground_truth/malicious/skillsmp/9124_image-generator
MaliciousAgentSkillsBench,skillsmp.com,9692/yaml-workflow-executor,malicious,data/ground_truth/malicious/skillsmp/9692_yaml-workflow-executor
Koi Security,clawhub,aslaep123/base-agent,malicious,data/ground_truth/malicious/clawhub/aslaep123_base-agent
Koi Security,clawhub,aslaep123/bybit-agent,malicious,data/ground_truth/malicious/clawhub/aslaep123_bybit-agent
Koi Security,clawhub,aslaep123/polymarket-traiding-bot,malicious,data/ground_truth/malicious/clawhub/aslaep123_polymarket-traiding-bot
Koi Security,clawhub,aslaep123/reddit-trends,malicious,data/ground_truth/malicious/clawhub/aslaep123_reddit-trends
Koi Security,clawhub,gpaitai/polymarket-bot,malicious,data/ground_truth/malicious/clawhub/gpaitai_polymarket-bot
Koi Security,clawhub,hightower6eu/auto-updater-161ks,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-161ks
Koi Security,clawhub,hightower6eu/auto-updater-2yq87,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-2yq87
Koi Security,clawhub,hightower6eu/auto-updater-3rk1s,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-3rk1s
Koi Security,clawhub,hightower6eu/auto-updater-43c6i,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-43c6i
Koi Security,clawhub,hightower6eu/auto-updater-5buwl,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-5buwl
Koi Security,clawhub,hightower6eu/auto-updater-5fhqm,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-5fhqm
Koi Security,clawhub,hightower6eu/auto-updater-8xwp6,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-8xwp6
Koi Security,clawhub,hightower6eu/auto-updater-96ys3,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-96ys3
Koi Security,clawhub,hightower6eu/auto-updater-deza8,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-deza8
Koi Security,clawhub,hightower6eu/auto-updater-dzuba,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-dzuba
Koi Security,clawhub,hightower6eu/auto-updater-e89da,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-e89da
Koi Security,clawhub,hightower6eu/auto-updater-eclpb,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-eclpb
Koi Security,clawhub,hightower6eu/auto-updater-gw6f5,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-gw6f5
Koi Security,clawhub,hightower6eu/auto-updater-hfmct,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-hfmct
Koi Security,clawhub,hightower6eu/auto-updater-jkiuq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-jkiuq
Koi Security,clawhub,hightower6eu/auto-updater-lth9t,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-lth9t
Koi Security,clawhub,hightower6eu/auto-updater-m0fsa,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-m0fsa
Koi Security,clawhub,hightower6eu/auto-updater-mclql,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-mclql
Koi Security,clawhub,hightower6eu/auto-updater-mkukz,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-mkukz
Koi Security,clawhub,hightower6eu/auto-updater-mn5ri,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-mn5ri
Koi Security,clawhub,hightower6eu/auto-updater-nlt3m,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-nlt3m
Koi Security,clawhub,hightower6eu/auto-updater-ocn18,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-ocn18
Koi Security,clawhub,hightower6eu/auto-updater-p5rmt,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-p5rmt
Koi Security,clawhub,hightower6eu/auto-updater-qdyme,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-qdyme
Koi Security,clawhub,hightower6eu/auto-updater-se38e,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-se38e
Koi Security,clawhub,hightower6eu/auto-updater-sxdg2,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-sxdg2
Koi Security,clawhub,hightower6eu/auto-updater-xcgnm,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-xcgnm
Koi Security,clawhub,hightower6eu/auto-updater-xsunp,malicious,data/ground_truth/malicious/clawhub/hightower6eu_auto-updater-xsunp
Koi Security,clawhub,hightower6eu/autoupdate,malicious,data/ground_truth/malicious/clawhub/hightower6eu_autoupdate
Koi Security,clawhub,hightower6eu/clawhub-6yr3b,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-6yr3b
Koi Security,clawhub,hightower6eu/clawhub-c9y4p,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-c9y4p
Koi Security,clawhub,hightower6eu/clawhub-d4kxr,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-d4kxr
Koi Security,clawhub,hightower6eu/clawhub-f3qcn,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-f3qcn
Koi Security,clawhub,hightower6eu/clawhub-gpcrq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-gpcrq
Koi Security,clawhub,hightower6eu/clawhub-gpwp7,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-gpwp7
Koi Security,clawhub,hightower6eu/clawhub-gstca,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-gstca
Koi Security,clawhub,hightower6eu/clawhub-hh1fd,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-hh1fd
Koi Security,clawhub,hightower6eu/clawhub-hh2km,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-hh2km
Koi Security,clawhub,hightower6eu/clawhub-hylhq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-hylhq
Koi Security,clawhub,hightower6eu/clawhub-i7oci,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-i7oci
Koi Security,clawhub,hightower6eu/clawhub-i9zhz,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-i9zhz
Koi Security,clawhub,hightower6eu/clawhub-ja7eh,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-ja7eh
Koi Security,clawhub,hightower6eu/clawhub-krmvq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-krmvq
Koi Security,clawhub,hightower6eu/clawhub-oihpl,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-oihpl
Koi Security,clawhub,hightower6eu/clawhub-olgys,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-olgys
Koi Security,clawhub,hightower6eu/clawhub-osasg,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-osasg
Koi Security,clawhub,hightower6eu/clawhub-rkvny,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-rkvny
Koi Security,clawhub,hightower6eu/clawhub-sxtsn,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-sxtsn
Koi Security,clawhub,hightower6eu/clawhub-tlxx5,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-tlxx5
Koi Security,clawhub,hightower6eu/clawhub-uoeym,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-uoeym
Koi Security,clawhub,hightower6eu/clawhub-wixce,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-wixce
Koi Security,clawhub,hightower6eu/clawhub-wotp2,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhub-wotp2
Koi Security,clawhub,hightower6eu/clawhubb,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhubb
Koi Security,clawhub,hightower6eu/clawhubcli,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawhubcli
Koi Security,clawhub,hightower6eu/clawwhub,malicious,data/ground_truth/malicious/clawhub/hightower6eu_clawwhub
Koi Security,clawhub,hightower6eu/cllawhub,malicious,data/ground_truth/malicious/clawhub/hightower6eu_cllawhub
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-abxf0,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-abxf0
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-esupl,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-esupl
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-fygz0,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-fygz0
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-gon2c,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-gon2c
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-hx8j0,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-hx8j0
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-k51pi,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-k51pi
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-k9hfk,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-k9hfk
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-leifg,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-leifg
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-lm4cv,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-lm4cv
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-mnsfw,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-mnsfw
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-nmcq5,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-nmcq5
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-osr2u,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-osr2u
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-pz0kz,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-pz0kz
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-qxorv,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-qxorv
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-rmiu4,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-rmiu4
Koi Security,clawhub,hightower6eu/ethereum-gas-tracker-t8oaj,malicious,data/ground_truth/malicious/clawhub/hightower6eu_ethereum-gas-tracker-t8oaj
Koi Security,clawhub,hightower6eu/google-workspace-2z5dp,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-2z5dp
Koi Security,clawhub,hightower6eu/google-workspace-7ylf0,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-7ylf0
Koi Security,clawhub,hightower6eu/google-workspace-8zdgy,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-8zdgy
Koi Security,clawhub,hightower6eu/google-workspace-auqud,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-auqud
Koi Security,clawhub,hightower6eu/google-workspace-devfw,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-devfw
Koi Security,clawhub,hightower6eu/google-workspace-gbvyc,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-gbvyc
Koi Security,clawhub,hightower6eu/google-workspace-izypr,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-izypr
Koi Security,clawhub,hightower6eu/google-workspace-m2hcx,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-m2hcx
Koi Security,clawhub,hightower6eu/google-workspace-ndlt1,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-ndlt1
Koi Security,clawhub,hightower6eu/google-workspace-ozgdc,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-ozgdc
Koi Security,clawhub,hightower6eu/google-workspace-t9lkr,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-t9lkr
Koi Security,clawhub,hightower6eu/google-workspace-tqhmn,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-tqhmn
Koi Security,clawhub,hightower6eu/google-workspace-vxw0q,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-vxw0q
Koi Security,clawhub,hightower6eu/google-workspace-womvg,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-womvg
Koi Security,clawhub,hightower6eu/google-workspace-wwxem,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-wwxem
Koi Security,clawhub,hightower6eu/google-workspace-yj9ug,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-yj9ug
Koi Security,clawhub,hightower6eu/google-workspace-ytrqj,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-ytrqj
Koi Security,clawhub,hightower6eu/google-workspace-zg8ad,malicious,data/ground_truth/malicious/clawhub/hightower6eu_google-workspace-zg8ad
Koi Security,clawhub,hightower6eu/insider-wallets-finder-1a7pi,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-1a7pi
Koi Security,clawhub,hightower6eu/insider-wallets-finder-2fz1g,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-2fz1g
Koi Security,clawhub,hightower6eu/insider-wallets-finder-57h4t,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-57h4t
Koi Security,clawhub,hightower6eu/insider-wallets-finder-9dlka,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-9dlka
Koi Security,clawhub,hightower6eu/insider-wallets-finder-art4q,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-art4q
Koi Security,clawhub,hightower6eu/insider-wallets-finder-bjs4y,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-bjs4y
Koi Security,clawhub,hightower6eu/insider-wallets-finder-btj6c,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-btj6c
Koi Security,clawhub,hightower6eu/insider-wallets-finder-c86ge,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-c86ge
Koi Security,clawhub,hightower6eu/insider-wallets-finder-cv1d9,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-cv1d9
Koi Security,clawhub,hightower6eu/insider-wallets-finder-djiq0,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-djiq0
Koi Security,clawhub,hightower6eu/insider-wallets-finder-firui,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-firui
Koi Security,clawhub,hightower6eu/insider-wallets-finder-gxgfy,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-gxgfy
Koi Security,clawhub,hightower6eu/insider-wallets-finder-h5syo,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-h5syo
Koi Security,clawhub,hightower6eu/insider-wallets-finder-hbmjm,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-hbmjm
Koi Security,clawhub,hightower6eu/insider-wallets-finder-im29o,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-im29o
Koi Security,clawhub,hightower6eu/insider-wallets-finder-jacit,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-jacit
Koi Security,clawhub,hightower6eu/insider-wallets-finder-kq9nv,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-kq9nv
Koi Security,clawhub,hightower6eu/insider-wallets-finder-mk3w3,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-mk3w3
Koi Security,clawhub,hightower6eu/insider-wallets-finder-ngv64,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-ngv64
Koi Security,clawhub,hightower6eu/insider-wallets-finder-nq6a9,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-nq6a9
Koi Security,clawhub,hightower6eu/insider-wallets-finder-q9qng,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-q9qng
Koi Security,clawhub,hightower6eu/insider-wallets-finder-qjkug,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-qjkug
Koi Security,clawhub,hightower6eu/insider-wallets-finder-r6wya,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-r6wya
Koi Security,clawhub,hightower6eu/insider-wallets-finder-tivyf,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-tivyf
Koi Security,clawhub,hightower6eu/insider-wallets-finder-zah8d,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-zah8d
Koi Security,clawhub,hightower6eu/insider-wallets-finder-zzs2p,malicious,data/ground_truth/malicious/clawhub/hightower6eu_insider-wallets-finder-zzs2p
Koi Security,clawhub,hightower6eu/lost-bitcoin-10li1,malicious,data/ground_truth/malicious/clawhub/hightower6eu_lost-bitcoin-10li1
Koi Security,clawhub,hightower6eu/lost-bitcoin-dbrgt,malicious,data/ground_truth/malicious/clawhub/hightower6eu_lost-bitcoin-dbrgt
Koi Security,clawhub,hightower6eu/lost-bitcoin-eabml,malicious,data/ground_truth/malicious/clawhub/hightower6eu_lost-bitcoin-eabml
Koi Security,clawhub,hightower6eu/openclaw-backup-dnkxm,malicious,data/ground_truth/malicious/clawhub/hightower6eu_openclaw-backup-dnkxm
Koi Security,clawhub,hightower6eu/openclaw-backup-wrxw0,malicious,data/ground_truth/malicious/clawhub/hightower6eu_openclaw-backup-wrxw0
Koi Security,clawhub,hightower6eu/pdf-1wso5,malicious,data/ground_truth/malicious/clawhub/hightower6eu_pdf-1wso5
Koi Security,clawhub,hightower6eu/phantom-0jcvy,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-0jcvy
Koi Security,clawhub,hightower6eu/phantom-0snsv,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-0snsv
Koi Security,clawhub,hightower6eu/phantom-3uttg,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-3uttg
Koi Security,clawhub,hightower6eu/phantom-64juz,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-64juz
Koi Security,clawhub,hightower6eu/phantom-afnuz,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-afnuz
Koi Security,clawhub,hightower6eu/phantom-ahdwb,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-ahdwb
Koi Security,clawhub,hightower6eu/phantom-bdacv,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-bdacv
Koi Security,clawhub,hightower6eu/phantom-fdjtg,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-fdjtg
Koi Security,clawhub,hightower6eu/phantom-fsvib,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-fsvib
Koi Security,clawhub,hightower6eu/phantom-ftbrg,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-ftbrg
Koi Security,clawhub,hightower6eu/phantom-fvizs,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-fvizs
Koi Security,clawhub,hightower6eu/phantom-ggjrq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-ggjrq
Koi Security,clawhub,hightower6eu/phantom-hpwmb,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-hpwmb
Koi Security,clawhub,hightower6eu/phantom-iebcc,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-iebcc
Koi Security,clawhub,hightower6eu/phantom-jwik3,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-jwik3
Koi Security,clawhub,hightower6eu/phantom-kxcuj,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-kxcuj
Koi Security,clawhub,hightower6eu/phantom-lpnfp,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-lpnfp
Koi Security,clawhub,hightower6eu/phantom-lxnyf,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-lxnyf
Koi Security,clawhub,hightower6eu/phantom-mdr3q,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-mdr3q
